link,type_v,address,town,price,price_old,info,description,tags,agent,created,n_hab,sup_m2
/inmueble/105374863/,Piso,"calle del Pedraforca, Ciutat Meridiana - Torre Baró - Vallbona, Barcelona",Ciutat Meridiana - Torre Baró - Vallbona,97.619,,"['3 hab.', '60 m²', 'Planta 3ª sin ascensor']","Se vende inmueble sin posesión**Solo para inversores**Vivienda de 60 m2 en la calle Pedraforca, en el barrio de Ciudad Meridiana, en la poblacion de badalonaImposibilidad de visita interior, no se puede financiar la compra de este inmueble.Las fotografías pueden no corresponderse con el estado actual del inmueble.",,,2024-11-20 14:42:56,3,60
/inmueble/105365965/,Piso,"calle de Joaquín Costa, El Raval, Barcelona",El Raval,78.8,,"['1 hab.', '40 m²', 'Planta 5ª exterior sin ascensor']","Este inmueble se encuentra actualmente alquilado con una renta mensual de 400€ generando una rentabilidad bruta del 6,00% ¿Quieres más información? Nuestros agentes resolverán tus consultas ¡No te pierdas ninguna oportunidad! Regístrate en el área privada de: cosiris. com.",,,2024-11-20 14:42:56,1,40
/inmueble/105365947/,Piso,"calle de la Cera, El Raval, Barcelona",El Raval,68.8,,"['1 hab.', '43 m²', 'Planta 1ª exterior sin ascensor']","Este inmueble se encuentra actualmente vacío y podría alquilarse fácilmente por una renta mensual de € generando una rentabilidad bruta del 0,00% ¿Quieres más información? Nuestros agentes resolverán tus consultas ¡No te pierdas ninguna oportunidad! Regístrate en el área privada de: cosiris. com.",,,2024-11-20 14:42:56,1,43
/inmueble/105365735/,Piso,"calle de Santa Madrona, El Raval, Barcelona",El Raval,87.3,,"['1 hab.', '43 m²', 'Planta 4ª exterior sin ascensor']","Este inmueble se encuentra actualmente vacío y podría alquilarse fácilmente por una renta mensual de 450€ generando una rentabilidad bruta del 6,09% ¿Quieres más información? Nuestros agentes resolverán tus consultas ¡No te pierdas ninguna oportunidad! Regístrate en el área privada de: cosiris. com.",,,2024-11-20 14:42:56,1,43
/inmueble/105365183/,Piso,"calle dels Salvador, El Raval, Barcelona",El Raval,83.2,,"['1 hab.', '49 m²', 'Planta 5ª exterior sin ascensor']","Este inmueble se encuentra actualmente vacío y podría alquilarse fácilmente por una renta mensual de € generando una rentabilidad bruta del 0,00% ¿Quieres más información? Nuestros agentes resolverán tus consultas ¡No te pierdas ninguna oportunidad! Regístrate en el área privada de:cosiris. com.",,,2024-11-20 14:42:56,1,49
/inmueble/105365160/,Piso,"calle de la Cera, El Raval, Barcelona",El Raval,72.0,,"['1 hab.', '44 m²', 'Planta 2ª exterior sin ascensor']","Este inmueble se encuentra actualmente vacío y podría alquilarse fácilmente por una renta mensual de € generando una rentabilidad bruta del 0,00% ¿Quieres más información? Nuestros agentes resolverán tus consultas ¡No te pierdas ninguna oportunidad! Regístrate en el área privada de: cosiris. com.",,,2024-11-20 14:42:56,1,44
/inmueble/105365083/,Piso,"calle de la Cera, El Raval, Barcelona",El Raval,71.5,,"['2 hab.', '35 m²', 'Planta 3ª exterior sin ascensor']","Este inmueble se encuentra actualmente vacío y podría alquilarse fácilmente por una renta mensual de 400€ generando una rentabilidad bruta del 6,61% ¿Quieres más información? Nuestros agentes resolverán tus consultas ¡No te pierdas ninguna oportunidad! Regístrate en el área privada de: . cosiris. com.",,,2024-11-20 14:42:56,2,35
/inmueble/105316311/,Dúplex,"paseo d&#039;Urrutia, Can Peguera - El Turó de la Peira, Barcelona",Can Peguera - El Turó de la Peira,70.0,,"['2 hab.', '78 m²', 'Bajo exterior sin ascensor']","TECNOCASA presenta en exclusiva, Dúplex divididos en 2 estancias.planta baja de 30mts a pie de calle con mucha entrada de luz natural,   1 aseo con salida al patio de luces, y ventanas que aportan mucha luz y ventilación y planta sótano de 38 mts.  Muy cerca del metro Llucmajor (L4), y a 5 minutos del metro de virr",,,2024-11-20 14:42:56,2,78
/inmueble/105307502/,Piso,"La Maternitat i Sant Ramon, Barcelona",La Maternitat i Sant Ramon,25.0,,"['4 hab.', '85 m²', 'Bajo exterior con ascensor']",Piso okupado ilegalmente.,,,2024-11-20 14:42:56,4,85
/inmueble/105302096/,Piso,"calle de la Madriguera, La Trinitat Vella, Barcelona",La Trinitat Vella,40.0,,"['3 hab.', '60 m²', 'Planta 3ª exterior sin ascensor']",Piso okupado ilegalmente.,,,2024-11-20 14:42:59,3,60
/inmueble/105286497/,Piso,"calle de Perafita, 53, Ciutat Meridiana - Torre Baró - Vallbona, Barcelona",Ciutat Meridiana - Torre Baró - Vallbona,93.0,,"['2 hab.', '60 m²', 'Planta 2ª exterior sin ascensor']","Descubre esta encantadora vivienda a reformar a tu gusto en medio de la naturaleza de BarcelonaDescubre tu rincón de serenidad en esta encantadora vivienda de 60 m2 en medio de la naturaleza de Ciutat Meridiana en Nou Barris de Barcelona.Aunque no tiene ascensor, se sube comodamente al ser planta intermedia, te rec",,,2024-11-20 14:42:59,2,60
/inmueble/105280448/,Piso,"La Trinitat Vella, Barcelona",La Trinitat Vella,95.0,,"['3 hab.', '47 m²', 'Planta 3ª interior sin ascensor']","Este piso de 47 m2 ofrece un sinfín de posibilidades para personalizar y convertirlo en el hogar de tus sueños.Con 3 dormitorios, incluyendo uno amplio y dos individuales, tendrás espacio para toda la familia.La cocina, ideal para personalizar, te permitirá crear el espacio perfecto para disfrutar de tus habilidades",,,2024-11-20 14:42:59,3,47
/inmueble/102562420/,Estudio,"calle de l&#039;Hospital, El Raval, Barcelona",El Raval,78.9,,"['47 m²', 'Bajo ']","Os damos la bienvenida a este extraordinario piso de obra nueva ubicado en Barcelona. La vivienda se distribuye en salón-comedor, cocina. La vivienda se encuentra en los bajos del edificio. Está situado en el centro de Barcelona, muy cerca de Ronda Litoral en el barrio de El Raval, cerca de Plaça de Catalunya, Mercado",,,2024-11-20 14:42:59,,47
/inmueble/94809199/,Piso,"cera, El Raval, Barcelona",El Raval,80.0,,"['3 hab.', '65 m²', 'Planta 4ª interior con ascensor']",NO SE PUEDE VISITAR EL PISO. (Leer atentamente la descripción o no será atendido por nuestro comercial) gracias.Piso alquilado por inquilino de renta antigua.Vivienda a la venta de 65 m2. Es un cuarto de altura real. Piso interior con mucha luz naturalEl inquilino tiene 64 años (contrato indefinidos)No se puede vi,,,2024-11-20 14:42:59,3,65
/inmueble/104564303/,Piso,"calle de Perafita, Ciutat Meridiana - Torre Baró - Vallbona, Barcelona",Ciutat Meridiana - Torre Baró - Vallbona,95.1,,"['1 hab.', '65 m²', ' interior sin ascensor']","SOLO INVERSORES - INMUEBLE ALQUILADORentabilidad: 6,80 %Inicio del contrato: 14/10/2020Fin del contrato: 13/10/2027Renta: 541,01€Propiedad con inquilino construida en el 1968 en Barcelona, Barcelona. Es un piso en la semisótano que cuenta con 56,52 m2 útiles, distribuidos en 1 habitación, 1 baño.Inviertis es",,,2024-11-20 14:42:59,1,65
/inmueble/103669385/,Piso,"calle de les Agudes, Ciutat Meridiana - Torre Baró - Vallbona, Barcelona",Ciutat Meridiana - Torre Baró - Vallbona,65.9,,"['2 hab.', '56 m²', 'Bajo sin ascensor']","Vivienda radicada en la planta baja, puerta cuarta, del edificio denominado TK-3, señalado con los números diecisiete y diecinueve de la calle Les Agudes, de la barriada de Sant Andreu de Palomar, de esta ciudad; de superficie cincuenta y seis metros, seis decímetros cuadrados. - El inmueble se encuentra ocupado ilegal",,,2024-11-20 14:42:59,2,56
/inmueble/105052313/,Piso,"avenida dels Rasos de Peguera, Ciutat Meridiana - Torre Baró - Vallbona, Barcelona",Ciutat Meridiana - Torre Baró - Vallbona,54.2,,"['2 hab.', '55 m²', ' sin ascensor']","Vivienda piso ubicada en la Avenida Rasos de Peguera, Barcelona. - El inmueble se transmite arrendado a tercero y con un posible derecho de éste a la adquisición preferente del mismo. El Inmueble se transmitirá: (i) como cuerpo cierto y a tanto alzado (ii) como un todo, inseparable (iii) en el estado registral y catast",,,2024-11-20 14:42:59,2,55
/inmueble/105052012/,Piso,"calle de la Mare de Déu de Lorda, La Trinitat Vella, Barcelona",La Trinitat Vella,99.3,,"['4 hab.', '98 m²', 'Planta 2ª sin ascensor']","Vivienda piso en la Calle Mare de Deu de Lorda, en la provincia de Barcelona. - El inmueble se transmite arrendado a tercero y con un posible derecho de éste a la adquisición preferente del mismo. El Inmueble se transmitirá: (i) como cuerpo cierto y a tanto alzado (ii) como un todo, inseparable (iii) en el estado regis",,,2024-11-20 14:42:59,4,98
/inmueble/105051889/,Piso,"calle de la Cantera, Les Roquetes, Barcelona",Les Roquetes,58.9,,"['3 hab.', '53 m²', ' sin ascensor']","Vivienda en la calle Mina de la Ciudad, de Barcelona, Barriada de San Andrés de Palomar; tiene una superficie de cincuenta y tres metros y treinta y un decímetros cuadrados. Se compone de recibidor, lavadero, aseo, cocina, comedor, y tres dormitorios. - El inmueble se transmite arrendado a tercero y con un posible dere",,,2024-11-20 14:42:59,3,53
/inmueble/105051883/,Piso,"calle de la Mina de la Ciutat, Les Roquetes, Barcelona",Les Roquetes,70.1,,"['3 hab.', '60 m²', 'Entreplanta sin ascensor']","Vivienda piso en la calle Mina de la Ciutat de Barcelona. - El inmueble se transmite arrendado a tercero y con un posible derecho de éste a la adquisición preferente del mismo. El Inmueble se transmitirá: (i) como cuerpo cierto y a tanto alzado (ii) como un todo, inseparable (iii) en el estado registral y catastral en",,,2024-11-20 14:42:59,3,60
/inmueble/105051880/,Piso,"calle dels Salvador, El Raval, Barcelona",El Raval,84.1,,"['2 hab.', '55 m²', 'Planta 4ª sin ascensor']","Vivienda situada en Barcelona, con frente a la calle Salvador. De superficie cincuenta y cinco metros cuarenta y cinco decímetros cuadrados. - El inmueble se transmite arrendado a tercero y con un posible derecho de éste a la adquisición preferente del mismo. El Inmueble se transmitirá: (i) como cuerpo cierto y a tanto",,,2024-11-20 14:42:59,2,55
/inmueble/105051714/,Piso,"calle de Romaní, Les Roquetes, Barcelona",Les Roquetes,58.3,,"['3 hab.', '47 m²', 'Planta 2ª sin ascensor']","Vivienda en el municipio de Barcelona, provincia de Barcelona. El inmueble se encuentra en una zona tranquila, rodeado por viviendas residenciales de similares características. Cuenta con fácil acceso a la carretera y otros nudos de comunicación. Cercano a establecimientos y comercios de la zona. - El inmueble se trans",,,2024-11-20 14:42:59,3,47
/inmueble/105051251/,Piso,"calle del Mecànic Pablo Rada, La Marina del Port, Barcelona",La Marina del Port,57.7,,"['3 hab.', '43 m²', ' sin ascensor']","Piso trasero de la casa en la calle Comandante Franco, de la barriada de Santa María de Sans, punta llamado Camps de Port, de Barcelona. Compuesto de recibidor, comedor, cocina, tres habitaciones, patio con servicio de W.C. y lavadero, y otro patio en su parte posterior. Tiene una superficie en junto, lo edificado cuar",,,2024-11-20 14:42:59,3,43
/inmueble/105043241/,Piso,"El Carmel, Barcelona",El Carmel,99.0,,"['3 hab.', '55 m²', 'Planta 2ª exterior sin ascensor']","Supervía BCN vende este piso en exclusiva en el barrio de El Carmel.El inmueble está alquilado, inquilino indefinido.El piso tiene tres habitaciones, salón exterior, cocina con galería y baño.Cerca del parque del Carmel, Parque Güell, con todos los servicios alrededor. Metro Carmel y varias líneas de autobús.El",,,2024-11-20 14:42:59,3,55
/inmueble/105007871/,Piso,"calle de Sant Rafael, 27, El Raval, Barcelona",El Raval,95.0,,"['2 hab.', '41 m²', 'Planta 4ª exterior sin ascensor']","-ACTIVO OCUPADO!-OPORTUNIDAD INVERSOR!-NO SE PUEDE VISITAR EL INMUEBLE.-NO SE PUEDE TASAR NI HIPOTECAR.-EL COMPRADOR ASUME LA TAREA DE LA DESOCUPACIÓN.Piso de 41 m2 a reformar en calle Sant Rafael (junto a Rambla del Raval).Dispone de salón, 2 habitaciones pequeñas, cocina y 1 baño con ducha.Suelos de gres.Fi",,,2024-11-20 14:42:59,2,41
/inmueble/104991463/,Piso,"calle de la Foradada, La Trinitat Vella, Barcelona",La Trinitat Vella,95.0,,"['1 hab.', '34 m²', 'Planta 5ª exterior sin ascensor']","Vivienda en venta en Barcelona, quinta planta en finca sin ascensor, a tan sólo 500 m del metro Trinitat Vella (L1). La vivienda, se distribuye en salón comedor, cocina independiente, dormitorio doble y baño y se entrega totalmente amueblada y equipada. Calefacción y aire acondicionado con bomba frío/calor, agua calien",,,2024-11-20 14:42:59,1,34
/inmueble/104943123/,Piso,"calle de Rodrigo Caro, Les Roquetes, Barcelona",Les Roquetes,100.0,105.0,"['1 hab.', '58 m²', 'Semi-sótano exterior sin ascensor']","Piso de 52 metros cuadrados útiles distribuidos en 1 dormitorio doble suite con baño completo de tres piezas con plato de ducha, cocina office americana totalmente equipada con electrodomésticos medio abierta al salón - comedor amplio y luminoso de 20m. Terraza exterior de 15m cuadrados.El inmueble está en buen estad",,,2024-11-20 14:42:59,1,58
/inmueble/104917982/,Piso,"calle de la Mare de Déu de Lorda, La Trinitat Vella, Barcelona",La Trinitat Vella,96.0,99.0,"['3 hab.', '67 m²', ' sin ascensor']","Oportunidad de adquirir un piso en calle De la Mare de Deu de Lorda, Barcelona. Consta de 67 m² construidos distribuidos en tres dormitorios, cocina independiente, cuarto de baño, vestíbulo y salón-comedor.Es una 3ª Planta en un bloque sin ascensor.Precisa reforma integral ya que se encuentra en mal estado de conser",,,2024-11-20 14:42:59,3,67
/inmueble/104913322/,Piso,"calle de les Agudes, Ciutat Meridiana - Torre Baró - Vallbona, Barcelona",Ciutat Meridiana - Torre Baró - Vallbona,64.5,,"['1 hab.', '57 m²', 'Planta 5ª sin ascensor']","Oportunidad sólo para inversores. Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo. Piso en venta de 58 m² en la ciudad de Barcelona. Situado en el barrio de Torre Baró perteneciente al distrito de Nou Barris de Barcelona, con todos los servicios y buenas comunicaciones (paradas de autobú",,,2024-11-20 14:42:59,1,57
/inmueble/104913104/,Chalet,"Passatge del Taulat, Provençals del Poblenou, Barcelona",Provençals del Poblenou,76.5,,"['1 hab.', '40 m²']","Oportunidad sólo para inversores. El activo se encuentra ocupado. Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo.Casa en planta baja de 40 m² en venta en Barcelona.Se trata de una casa en planta baja de 40 m² distribuidos en diversas dependencias aptas para la vida diaria. Construido so",,,2024-11-20 14:42:59,1,40
/inmueble/104912990/,Piso,"calle del Molí, La Prosperitat, Barcelona",La Prosperitat,90.7,,"['2 hab.', '70 m²', 'Sótano con ascensor']","Oportunidad sólo para inversores. El activo se encuentra ocupado. Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo. Piso de segunda mano en venta situado en el barrio de la Prosperitat de Barcelona. Cuenta con una superficie de 70 m² distribuidos en varias dependencias y servicios. Se loc",,,2024-11-20 14:42:59,2,70
/inmueble/104891574/,Piso,"plaza de la Trinitat, La Trinitat Vella, Barcelona",La Trinitat Vella,96.7,,"['4 hab.', '75 m²', 'Planta 4ª sin ascensor']","Vivienda piso en la Plaza Trinitat de Barcelona. - El inmueble se transmite arrendado a tercero y con un posible derecho de éste a la adquisición preferente del mismo. El Inmueble se transmitirá: (i) como cuerpo cierto y a tanto alzado (ii) como un todo, inseparable (iii) en el estado registral y catastral en el que se",,,2024-11-20 14:42:59,4,75
/inmueble/104891538/,Piso,"calle d&#039;Almansa, Verdun, Barcelona",Verdun,54.2,,"['2 hab.', '38 m²', 'Planta 1ª sin ascensor']","Vivienda piso en la Carrer d'Almansa de Barcelona. - El inmueble se transmite arrendado a tercero y con un posible derecho de éste a la adquisición preferente del mismo. El Inmueble se transmitirá: (i) como cuerpo cierto y a tanto alzado (ii) como un todo, inseparable (iii) en el estado registral y catastral en el que",,,2024-11-20 14:42:59,2,38
/inmueble/104891324/,Piso,"calle de les Carretes, El Raval, Barcelona",El Raval,92.0,,"['1 hab.', '44 m²', 'Planta 1ª sin ascensor']","Oportunidad sólo para inversores. Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo.Piso de 44 m² en venta, situado en Barcelona. Construido en 1920, este piso dispone de una superficie de 44 m² y está distribuido en varias estancias. La vivienda está bien comunicada, próxima a la estación",,,2024-11-20 14:42:59,1,44
/inmueble/104889079/,Piso,"calle del Pla de Fornells, Les Roquetes, Barcelona",Les Roquetes,68.0,,"['2 hab.', '50 m²', ' sin ascensor']","Oportunidad sólo para inversores. Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo. Piso de 50 m² en venta, situado en Barcelona. Construido en 1967, este piso cuenta con una superficie aproximada de 50 m² y se distribuye en varias estancias.Las comunicaciones son buenas, próxima a la est",,,2024-11-20 14:42:59,2,50
/inmueble/104888518/,Piso,"calle del Torrent de la Perera, La Trinitat Vella, Barcelona",La Trinitat Vella,45.0,,"['1 hab.', '41 m²', 'Bajo sin ascensor']","Oportunidad sólo para inversores. Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo. Piso en venta en Barcelona. Situado en el barrio Trinidad Vieja con todos los servicios, esta vivienda de segunda mano y 42 m², ofrece muy buena conexión tanto por transporte público (parada de autobús a e",,,2024-11-20 14:42:59,1,41
/inmueble/104887830/,Piso,"calle del Cadí, Can Peguera - El Turó de la Peira, Barcelona",Can Peguera - El Turó de la Peira,92.7,,"['1 hab.', '57 m²', 'Sótano sin ascensor']","Oportunidad sólo para inversores. Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo. Piso de 57 m² en venta, situado en Barcelona. Construido en 1959, este piso cuenta con una superficie de 57 m² y se distribuye en varias estancias.Las comunicaciones son mediante estaciones de metro a poco",,,2024-11-20 14:42:59,1,57
/inmueble/104873548/,Piso,"El Besòs, Barcelona",El Besòs,93.0,,"['3 hab.', '61 m²', ' sin ascensor']","Piso situado en edificio en manzana abierta de 6 plantas sobre rasante y 1 sótano bajo rasante. Se compone de cocina-comedor, tres dormitorios, aseo y terraza con lavadero.",,,2024-11-20 14:42:59,3,61
/inmueble/104843418/,Piso,"avenida dels Rasos de Peguera, Ciutat Meridiana - Torre Baró - Vallbona, Barcelona",Ciutat Meridiana - Torre Baró - Vallbona,54.2,,"['2 hab.', '55 m²', ' sin ascensor']","Vivienda piso ubicada en la Avenida Rasos de Peguera, Barcelona. - El inmueble se transmite arrendado a tercero y con un posible derecho de éste a la adquisición preferente del mismo. El Inmueble se transmitirá: (i) como cuerpo cierto y a tanto alzado (ii) como un todo, inseparable (iii) en el estado registral y catast",,,2024-11-20 14:42:59,2,55
/inmueble/104826045/,Piso,"calle de la Mare de Déu de Lorda, La Trinitat Vella, Barcelona",La Trinitat Vella,99.3,,"['4 hab.', '98 m²', 'Planta 2ª sin ascensor']","Vivienda piso en la Calle Mare de Deu de Lorda, en la provincia de Barcelona. - El inmueble se transmite arrendado a tercero y con un posible derecho de éste a la adquisición preferente del mismo. El Inmueble se transmitirá: (i) como cuerpo cierto y a tanto alzado (ii) como un todo, inseparable (iii) en el estado regis",,,2024-11-20 14:43:04,4,98
/inmueble/104825853/,Piso,"calle de la Cantera, Les Roquetes, Barcelona",Les Roquetes,58.9,,"['3 hab.', '53 m²', ' sin ascensor']","Vivienda en la calle Mina de la Ciudad, de Barcelona, Barriada de San Andrés de Palomar; tiene una superficie de cincuenta y tres metros y treinta y un decímetros cuadrados. Se compone de recibidor, lavadero, aseo, cocina, comedor, y tres dormitorios. - El inmueble se transmite arrendado a tercero y con un posible dere",,,2024-11-20 14:43:04,3,53
/inmueble/104825848/,Piso,"calle de la Mina de la Ciutat, Les Roquetes, Barcelona",Les Roquetes,70.1,,"['3 hab.', '60 m²', 'Entreplanta sin ascensor']","Vivienda piso en la calle Mina de la Ciutat de Barcelona. - El inmueble se transmite arrendado a tercero y con un posible derecho de éste a la adquisición preferente del mismo. El Inmueble se transmitirá: (i) como cuerpo cierto y a tanto alzado (ii) como un todo, inseparable (iii) en el estado registral y catastral en",,,2024-11-20 14:43:04,3,60
/inmueble/104825844/,Piso,"calle d&#039;En Sant Climent, El Raval, Barcelona",El Raval,84.1,,"['2 hab.', '55 m²', 'Planta 4ª sin ascensor']","Vivienda situada en Barcelona, con frente a la calle Salvador. De superficie cincuenta y cinco metros cuarenta y cinco decímetros cuadrados. - El inmueble se transmite arrendado a tercero y con un posible derecho de éste a la adquisición preferente del mismo. El Inmueble se transmitirá: (i) como cuerpo cierto y a tanto",,,2024-11-20 14:43:04,2,55
/inmueble/104825641/,Piso,"plaza de la Trinitat, La Trinitat Vella, Barcelona",La Trinitat Vella,96.7,,"['4 hab.', '75 m²', 'Planta 4ª sin ascensor']","Vivienda piso en la Plaza Trinitat de Barcelona. - El inmueble se transmite arrendado a tercero y con un posible derecho de éste a la adquisición preferente del mismo. El Inmueble se transmitirá: (i) como cuerpo cierto y a tanto alzado (ii) como un todo, inseparable (iii) en el estado registral y catastral en el que se",,,2024-11-20 14:43:04,4,75
/inmueble/104825636/,Piso,"calle de Romaní, Les Roquetes, Barcelona",Les Roquetes,58.3,,"['3 hab.', '47 m²', 'Planta 2ª sin ascensor']","Vivienda en el municipio de Barcelona, provincia de Barcelona. El inmueble se encuentra en una zona tranquila, rodeado por viviendas residenciales de similares características. Cuenta con fácil acceso a la carretera y otros nudos de comunicación. Cercano a establecimientos y comercios de la zona. - El inmueble se trans",,,2024-11-20 14:43:04,3,47
/inmueble/104825548/,Piso,"calle d&#039;Almansa, Verdun, Barcelona",Verdun,54.2,,"['2 hab.', '38 m²', 'Planta 1ª sin ascensor']","Vivienda piso en la Carrer d'Almansa de Barcelona. - El inmueble se transmite arrendado a tercero y con un posible derecho de éste a la adquisición preferente del mismo. El Inmueble se transmitirá: (i) como cuerpo cierto y a tanto alzado (ii) como un todo, inseparable (iii) en el estado registral y catastral en el que",,,2024-11-20 14:43:04,2,38
/inmueble/104825165/,Piso,"calle del Mecànic Pablo Rada, La Marina del Port, Barcelona",La Marina del Port,57.7,,"['3 hab.', '43 m²', ' sin ascensor']","Piso trasero de la casa en la calle Comandante Franco, de la barriada de Santa María de Sans, punta llamado Camps de Port, de Barcelona. Compuesto de recibidor, comedor, cocina, tres habitaciones, patio con servicio de W.C. y lavadero, y otro patio en su parte posterior. Tiene una superficie en junto, lo edificado cuar",,,2024-11-20 14:43:04,3,43
/inmueble/104822859/,Piso,"calle de l&#039;Hospital, El Raval, Barcelona",El Raval,92.46,,"['2 hab.', '42 m²', 'Bajo exterior sin ascensor']","Oportunidad para comprar tu Piso! Situado en CALLE DE L'HOSPITAL BARCELONA, cuenta de una superficie de 42 m2.",,,2024-11-20 14:43:04,2,42
/inmueble/104817235/,Piso,"calle del Carme, 95, El Raval, Barcelona",El Raval,99.0,,"['2 hab.', '42 m²', 'Planta 3ª interior sin ascensor']","Piso ideal Inversores. situado en el Raval. Bien comunicado por metro Sant Antoni L2 y diferentes líneas de Autobús.El piso tiene 2 habitaciones una doble y una individual, baño, cocina y comedor.Tiene inquilino hasta el 2028 que paga 500 € de alquiler.Llámenos y pregunte sin compromiso.",,,2024-11-20 14:43:04,2,42
/inmueble/104814343/,Piso,"calle de l&#039;Hospital, El Raval, Barcelona",El Raval,90.56,,"['3 hab.', '44 m²', 'Bajo interior sin ascensor']","Os presentamos este espléndido piso de obra nueva situado en Barcelona. El inmueble se distribuye en tres habitaciones, salón-comedor, cocina y un baño. Ubicado en los bajos del edificio. Se encuentra en el centro de Barcelona, muy cerca de Ronda Litoral en el barrio de El Raval, a escasos minutos de Mercado de La Boqu",,,2024-11-20 14:43:04,3,44
/inmueble/104696875/,Piso,"calle de l&#039;Hospital, El Raval, Barcelona",El Raval,94.82,,"['2 hab.', '46 m²', 'Bajo exterior sin ascensor']","Os damos la bienvenida a este fantástico piso de obra nueva situado en Barcelona. El inmueble se distribuye en dos habitaciones, salón-comedor, cocina y un baño. La vivienda se encuentra en los bajos del edificio. Localizado en el corazón de Barcelona, muy cerca de Ronda Litoral en el barrio de El Raval, cerca de Merca",,,2024-11-20 14:43:04,2,46
/inmueble/104757297/,Piso,"calle de Sant Iscle, Can Peguera - El Turó de la Peira, Barcelona",Can Peguera - El Turó de la Peira,94.0,102.0,"['2 hab.', '59 m²', ' sin ascensor']","Descubre este acogedor piso de segunda mano en el corazón de Barcelona, con una superficie útil de 59 m². La propiedad cuenta con dos dormitorios luminosos y un baño completo, lo que la convierte en una excelente opción tanto para parejas como para pequeñas familias. Además, dispone de aire acondicionado, garantizando",,,2024-11-20 14:43:04,2,59
/inmueble/101316508/,Piso,"del carmen, s/n, El Raval, Barcelona",El Raval,99.0,,"['2 hab.', '45 m²', 'Planta 3ª interior sin ascensor']","Inmueble de 45 m2 con inquilino a término hasta 08/11/2024 con una renta de 500. -€ mensuales Consta de 2 habitaciones: 1 doble y 1 individual interiores.Sálón-comedorBaño con plato de duchaCocina con ventana interiorMuy bien ubicado en el barrio del Raval, al lado de las Ramblas y de de los puntos más emblemáticos",,,2024-11-20 14:43:04,2,45
/inmueble/104581294/,Piso,"calle de Messina, El Besòs, Barcelona",El Besòs,96.0,,"['2 hab.', '63 m²', 'Bajo exterior sin ascensor']","Oportunidad de inversión: inmueble sin posesión.Imposibilidad de visita interior, no se puede financiar la compra de este inmueble.Advertimos que la información contenida puede no estar actualizada, solicita más información sobre el activo sin compromiso.Investment opportunity: property without possession.Impos",,,2024-11-20 14:43:04,2,63
/inmueble/104407296/,Piso,"El Bon Pastor, Barcelona",El Bon Pastor,85.5,,"['3 hab.', '53 m²', 'Planta 1ª exterior con ascensor']","¡actualmente la vivienda se encuentra ocupada ilegalmente, no se puede realizar visitas!importante: la propiedad no garantiza la disponibilidad de acceso a la finca, pudiendo estar ocupada por tercero. Además, hay que disponer de fondos propios o disponer de una garantia adicional para conseguir financiación.Piso d",,,2024-11-20 14:43:04,3,53
/inmueble/91094425/,Piso,"El Bon Pastor, Barcelona",El Bon Pastor,85.5,,"['2 hab.', '50 m²', ' exterior con ascensor']","No cobramos comisión al comprador. - INMUEBLE OCUPADO. Piso en Primera planta. Ubicado a solo 150 metros de la Estación de metro Bon Pastor.El inmueble de 50 m2 está distribuido en varias dependencias y servicios.Ubicado próximo a escuelas, paradas de autobús, administraciones, supermercados, farmacias y a solo",,,2024-11-20 14:43:04,2,50
/inmueble/104394605/,Piso,"El Besòs, Barcelona",El Besòs,96.0,,"['3 hab.', '52 m²', 'Planta 1ª sin ascensor']","Cómodo piso en Barcelona, ideal para familias. El inmueble cuenta con una superficie de 52 m² construidos distribuidos en tres habitaciones, salón-comedor, cocina y un aseo. Cuenta con todos los servicios necesarios a su alrededor, como supermercados, farmacias y la estación de metro Ecoparc. Cuenta con fácil acceso a",,,2024-11-20 14:43:04,3,52
/inmueble/100679694/,Piso,"La Trinitat Vella, Barcelona",La Trinitat Vella,83.0,,"['3 hab.', '56 m²', 'Planta 2ª sin ascensor']","OportunidadPráctico piso en Barcelona, perfecto para familias. El inmueble consta de 56 m² construidos distribuidos en tres habitaciones, salón-comedor, cocina y un aseo. En sus alrededores encontramos la Institut Escola Rec Comtal, supermercados, bancos, bibliotecas, farmacias, centros deportivos y la estación de metro Can Zam.",,,2024-11-20 14:43:04,3,56
/inmueble/103725540/,Piso,"avenida dels Rasos de Peguera, 214, Ciutat Meridiana - Torre Baró - Vallbona, Barcelona",Ciutat Meridiana - Torre Baró - Vallbona,66.9,,"['2 hab.', '58 m²', 'Planta 3ª exterior sin ascensor']",Piso OKUPADO ILGALMENTE en Barcelona.No se puede visitar.Posibilidad de subrogación con el proceso jurídico.,,,2024-11-20 14:43:04,2,58
